,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2017-09-15,0.06,0.06,0.06,0.06,64000,11840000.0,0.0,0.0,0.0,2.97
1,2017-11-06,-0.24,-0.24,-0.24,-0.24,1000,80000.0,0.0,-500.0,-0.3,0.05
2,2017-11-13,-0.38,-0.38,-0.38,-0.38,48000,2160000.0,0.0,-58.33,-0.14,2.23
3,2017-11-17,-0.38,-0.38,-0.38,-0.38,80000,3600000.0,0.0,0.0,0.0,3.71
4,2017-11-23,-0.38,-0.38,-0.38,-0.38,32000,1440000.0,0.0,0.0,0.0,1.48
5,2017-11-29,-0.38,-0.38,-0.38,-0.38,48000,2160000.0,0.0,0.0,0.0,2.23
6,2017-12-11,-0.38,-0.38,-0.38,-0.38,80000,3600000.0,0.0,0.0,0.0,3.71
7,2017-12-29,-0.4,-0.4,-0.4,-0.4,5000,200000.0,0.0,-5.26,-0.02,0.23
8,2018-02-05,-0.31,-0.31,-0.31,-0.31,1000,62000.0,0.0,22.5,0.09,0.05
9,2018-02-06,-0.3,-0.3,-0.3,-0.3,74000,2960260.0,0.0,3.23,0.01,3.43
10,2018-05-22,-0.16,-0.16,-0.16,-0.16,80000,3200610.0,0.0,46.67,0.14,3.71
11,2018-06-27,0.24,0.24,0.24,0.24,10,2000.0,0.0,250.0,0.4,0.0
12,2018-07-25,-0.16,-0.16,-0.16,-0.16,10,1000.0,0.0,-166.67,-0.4,0.0
13,2018-07-27,-0.36,-0.36,-0.36,-0.36,86010,4386510.0,0.0,-125.0,-0.2,3.99
14,2018-08-02,-0.15,-0.15,-0.15,-0.15,80010,4081020.0,0.0,58.33,0.21,3.71
15,2018-08-03,0.26,0.26,0.26,0.26,150,30600.0,0.0,273.33,0.41,0.01
16,2018-08-06,0.26,0.26,0.26,0.26,10,2040.0,0.0,0.0,0.0,0.0
17,2018-08-08,0.04,0.04,0.04,0.04,20,3000.0,0.0,-84.62,-0.22,0.0
18,2018-08-09,0.24,0.24,0.24,0.24,80030,6005970.0,0.0,500.0,0.2,3.71
19,2018-08-10,0.24,0.24,0.24,0.24,20,4020.0,0.0,0.0,0.0,0.0
20,2018-08-15,-0.02,-0.02,-0.02,-0.02,10470,1057810.0,0.0,-108.33,-0.26,0.49
21,2018-08-16,0.24,0.24,0.24,0.24,31570,2201540.0,0.0,1300.0,0.26,1.46
22,2018-08-17,0.44,0.44,0.44,0.44,10,2500.0,0.0,83.33,0.2,0.0
23,2018-08-21,0.44,0.44,0.44,0.44,830,207500.0,0.0,0.0,0.0,0.04
24,2018-09-19,0.28,0.28,0.28,0.28,34160,6148800.0,0.0,-36.36,-0.16,1.58
25,2018-09-21,0.28,0.28,0.28,0.28,10,1800.0,0.0,0.0,0.0,0.0
26,2018-09-25,0.72,0.72,0.72,0.72,29830,5668700.0,0.0,157.14,0.44,1.38
27,2019-02-18,0.71,0.71,0.71,0.71,10,2880.0,0.0,-1.39,-0.01,0.0
28,2019-12-05,0.49,0.49,0.49,0.49,20,4040.0,0.0,-30.99,-0.22,0.0
29,2019-12-10,0.72,0.72,0.72,0.72,20,5220.0,0.0,46.94,0.23,0.0
30,2019-12-13,1.71,1.71,1.71,1.71,10,5070.0,0.0,137.5,0.99,0.0
31,2019-12-16,1.71,1.71,1.71,1.71,20,10140.0,0.0,0.0,0.0,0.0
32,2019-12-17,1.74,1.74,1.74,1.74,20,10300.0,0.0,1.75,0.03,0.0
33,2019-12-23,3.18,3.18,3.18,3.18,10,8740.0,0.0,82.76,1.44,0.0
34,2019-12-24,3.2,3.2,3.2,3.2,10,8790.0,0.0,0.63,0.02,0.0
35,2019-12-25,2.72,2.72,2.72,2.72,30,22800.0,0.0,-15.0,-0.48,0.0
36,2019-12-26,3.2,3.2,3.2,3.2,10,8800.0,0.0,17.65,0.48,0.0
37,2020-01-02,3.66,3.68,3.68,3.66,50,49980.0,0.63,15.0,0.48,0.0
38,2020-01-06,3.68,3.68,3.68,3.68,20,20020.0,0.0,0.0,0.0,0.0
39,2020-01-07,3.68,2.88,3.68,2.88,50,42200.0,21.74,-21.74,-0.8,0.0
40,2020-01-08,3.09,1.55,3.09,1.55,2120,1038240.0,53.47,-46.18,-1.33,0.1
41,2020-01-09,1.98,2.2,2.2,1.98,35240,15899680.0,14.19,41.94,0.65,1.63
42,2020-01-10,2.47,3.08,3.08,2.47,27010,12211240.0,27.73,40.0,0.88,1.25
43,2020-01-13,3.4,3.48,3.48,3.4,110,104180.0,2.6,12.99,0.4,0.01
