,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2017-06-19,2.3,2.3,2.3,2.3,5000,1900000.0,0.0,0.0,0.0,3.11
1,2017-06-20,2.7,2.7,2.7,2.7,1200,504000.0,0.0,17.39,0.4,0.75
2,2017-06-22,2.7,2.7,2.7,2.7,5700,2394000.0,0.0,0.0,0.0,3.55
3,2017-07-04,2.3,2.3,2.3,2.3,3000,1140000.0,0.0,-14.81,-0.4,1.87
4,2017-07-06,2.3,2.3,2.3,2.3,200,76000.0,0.0,0.0,0.0,0.12
5,2017-07-07,3.1,3.1,3.1,3.1,200,92000.0,0.0,34.78,0.8,0.12
6,2017-07-10,4.1,4.1,4.1,4.1,700,392000.0,0.0,32.26,1.0,0.44
7,2017-10-30,2.04,2.04,2.04,2.04,4600,1628400.0,0.0,-50.24,-2.06,2.87
8,2017-11-23,2.1,2.1,2.1,2.1,10000,3600000.0,0.0,2.94,0.06,6.23
9,2017-12-29,1.94,1.94,1.94,1.94,4000,1376000.0,0.0,-7.62,-0.16,2.49
10,2018-01-19,2.5,2.5,2.5,2.5,1000,400000.0,0.0,28.87,0.56,0.62
11,2018-01-22,2.7,2.7,2.7,2.7,3000,1260000.0,0.0,8.0,0.2,1.87
12,2018-02-05,2.7,2.7,2.7,2.7,480,201600.0,0.0,0.0,0.0,0.3
13,2018-05-21,1.71,1.71,1.71,1.71,12920,4147320.0,0.0,-36.67,-0.99,8.05
14,2019-07-10,4.63,4.63,4.63,4.63,100,60000.0,0.0,170.76,2.92,0.06
15,2019-07-12,4.75,4.75,4.75,4.75,70,42000.0,0.0,2.59,0.12,0.04
16,2020-04-15,5.07,6.74,6.74,5.07,36,26927.0,35.16,41.89,1.99,0.02
17,2020-04-16,5.76,6.37,6.37,5.76,39,27884.0,9.05,-5.49,-0.37,0.02
18,2020-04-17,6.37,6.45,6.45,6.37,95,72782.0,1.26,1.26,0.08,0.06
19,2020-04-20,6.35,6.34,6.35,6.34,31,23535.0,0.16,-1.71,-0.11,0.02
20,2020-04-21,6.37,6.37,6.37,6.36,55,41864.0,0.16,0.47,0.03,0.03
21,2020-04-22,5.35,5.35,5.35,5.35,20,13200.0,0.0,-16.01,-1.02,0.01
22,2020-04-23,6.37,6.37,6.37,6.37,4,3048.0,0.0,19.07,1.02,0.0
23,2020-04-24,6.37,6.37,6.37,6.37,1,762.0,0.0,0.0,0.0,0.0
24,2020-04-27,5.26,5.26,5.26,5.26,30,19530.0,0.0,-17.43,-1.11,0.02
25,2020-04-28,6.75,6.36,6.75,6.36,168,128640.0,7.41,20.91,1.1,0.1
26,2020-04-29,5.86,5.54,5.86,5.54,38,26876.0,5.03,-12.89,-0.82,0.02
27,2020-04-30,5.65,5.15,5.65,5.14,143,93992.0,9.21,-7.04,-0.39,0.09
28,2020-05-06,5.23,5.24,5.3,5.23,120,78160.0,1.36,1.75,0.09,0.07
29,2020-05-07,5.05,2.02,5.05,2.02,51,31827.0,57.82,-61.45,-3.22,0.03
30,2020-05-08,5.25,5.29,5.29,5.25,1938,785200.0,1.98,161.88,3.27,1.21
31,2020-05-11,5.54,5.49,5.54,5.49,356,240317.0,0.95,3.78,0.2,0.22
32,2020-05-12,6.04,6.53,6.53,6.04,610,468800.0,8.93,18.94,1.04,0.38
33,2020-05-13,6.51,6.55,6.55,6.51,324,252534.0,0.61,0.31,0.02,0.2
34,2020-05-14,6.55,6.55,6.55,6.55,30,23400.0,0.0,0.0,0.0,0.02
35,2020-05-15,5.3,6.25,6.25,5.3,78,58405.0,14.5,-4.58,-0.3,0.05
36,2020-05-19,6.25,6.24,6.25,6.24,220,164920.0,0.16,-0.16,-0.01,0.14
37,2020-05-20,6.24,6.15,6.24,6.15,75,55966.0,1.44,-1.44,-0.09,0.05
38,2020-05-21,6.15,6.15,6.15,6.15,10,7562.0,0.0,0.0,0.0,0.01
39,2020-05-22,5.41,5.41,5.41,5.41,1,666.0,0.0,-12.03,-0.74,0.0
