,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2015-10-13,6.62,6.62,6.62,6.62,10,12630.0,0.0,0.0,0.0,0.0
1,2015-10-27,6.62,6.62,6.62,6.62,10,12630.0,0.0,0.0,0.0,0.0
2,2015-10-28,6.62,6.62,6.62,6.62,20,25260.0,0.0,0.0,0.0,0.01
3,2015-10-29,6.63,6.66,6.66,6.63,40,50700.0,0.45,0.6,0.04,0.02
4,2015-11-03,6.27,6.27,6.27,6.27,500,600000.0,0.0,-5.86,-0.39,0.24
5,2015-11-04,6.43,6.38,6.54,6.38,320,393800.0,2.55,1.75,0.11,0.16
6,2015-11-05,6.38,6.49,6.49,6.38,800,986000.0,1.72,1.72,0.11,0.39
7,2015-11-06,6.51,6.52,6.52,6.51,200,249050.0,0.15,0.46,0.03,0.1
8,2015-11-09,6.54,6.6,6.6,6.54,800,1006080.0,0.92,1.23,0.08,0.39
9,2015-11-10,6.62,6.64,6.64,6.62,470,594910.0,0.3,0.61,0.04,0.23
10,2015-11-11,6.66,6.67,6.67,6.66,600,763000.0,0.15,0.45,0.03,0.29
11,2015-11-12,6.68,6.69,6.69,6.68,270,344290.0,0.15,0.3,0.02,0.13
12,2015-11-13,6.71,6.73,6.73,6.71,730,935820.0,0.3,0.6,0.04,0.36
13,2015-11-16,6.74,6.77,6.77,6.74,400,514920.0,0.45,0.59,0.04,0.19
14,2015-11-17,6.77,6.79,6.79,6.43,760,974060.0,5.32,0.3,0.02,0.37
15,2015-11-18,6.79,6.8,6.8,6.79,360,466230.0,0.15,0.15,0.01,0.18
16,2015-11-19,6.66,6.81,6.82,6.66,450,583770.0,2.35,0.15,0.01,0.22
17,2015-11-20,6.67,6.89,7.02,6.67,320,426650.0,5.14,1.17,0.08,0.16
18,2015-11-23,6.79,6.54,6.79,6.54,20,25450.0,3.63,-5.08,-0.35,0.01
19,2015-12-08,6.39,6.25,6.39,6.25,20,24200.0,2.14,-4.43,-0.29,0.01
20,2015-12-16,6.43,6.43,6.43,6.43,10,12300.0,0.0,2.88,0.18,0.0
21,2015-12-17,6.43,6.43,6.43,6.43,10,12300.0,0.0,0.0,0.0,0.0
22,2015-12-18,6.43,6.43,6.43,6.43,10,12300.0,0.0,0.0,0.0,0.0
23,2015-12-21,6.43,6.43,6.43,6.43,10,12300.0,0.0,0.0,0.0,0.0
24,2015-12-23,6.43,6.43,6.43,6.43,10,12300.0,0.0,0.0,0.0,0.0
25,2015-12-25,6.43,6.43,6.43,6.43,10,12300.0,0.0,0.0,0.0,0.0
26,2016-01-08,6.43,6.43,6.43,6.43,10,12300.0,0.0,0.0,0.0,0.0
27,2016-01-11,6.18,6.18,6.18,6.18,10,11840.0,0.0,-3.89,-0.25,0.0
28,2016-01-13,6.18,6.18,6.18,6.18,20,23680.0,0.0,0.0,0.0,0.01
29,2016-01-14,5.85,6.17,6.17,5.85,40,45570.0,5.18,-0.16,-0.01,0.02
30,2016-01-15,6.17,6.27,6.27,6.17,20,23820.0,1.62,1.62,0.1,0.01
31,2016-01-18,6.27,6.27,6.27,6.27,30,36000.0,0.0,0.0,0.0,0.01
32,2016-01-19,6.27,6.27,6.27,6.27,30,36000.0,0.0,0.0,0.0,0.01
33,2016-01-20,6.27,6.93,6.93,6.27,40,49200.0,10.53,10.53,0.66,0.02
34,2016-01-21,6.38,6.38,6.38,6.38,40,48800.0,0.0,-7.94,-0.55,0.02
35,2016-01-22,6.38,6.38,6.38,6.38,20,24400.0,0.0,0.0,0.0,0.01
36,2016-01-29,6.38,6.93,6.93,6.38,30,37600.0,8.62,8.62,0.55,0.01
37,2016-02-01,6.93,6.93,6.93,6.93,10,13200.0,0.0,0.0,0.0,0.0
38,2016-02-04,6.77,6.73,6.77,6.73,30,38630.0,0.58,-2.89,-0.2,0.01
39,2016-02-05,6.54,6.54,6.54,6.54,10,12500.0,0.0,-2.82,-0.19,0.0
40,2016-03-04,6.48,6.48,6.48,6.48,10,12390.0,0.0,-0.92,-0.06,0.0
41,2016-03-07,6.45,6.45,6.45,6.45,10,12330.0,0.0,-0.46,-0.03,0.0
42,2016-03-08,6.43,6.43,6.43,6.43,20,24580.0,0.0,-0.31,-0.02,0.01
43,2016-03-09,6.43,6.43,6.43,6.43,30,36870.0,0.0,0.0,0.0,0.01
44,2016-03-10,6.42,6.42,6.42,6.42,30,36840.0,0.0,-0.16,-0.01,0.01
45,2016-03-11,6.42,6.42,6.42,6.42,110,135050.0,0.0,0.0,0.0,0.05
46,2016-03-14,6.36,6.34,6.36,6.34,100,121510.0,0.31,-1.25,-0.08,0.05
47,2016-03-15,6.34,6.34,6.34,6.34,20,24260.0,0.0,0.0,0.0,0.01
48,2016-03-17,6.04,6.04,6.04,6.04,10,11600.0,0.0,-4.73,-0.3,0.0
49,2016-03-21,5.78,5.78,5.78,5.78,10,6180.0,0.0,-4.3,-0.26,0.0
50,2016-03-22,5.5,5.5,5.5,5.5,10,5900.0,0.0,-4.84,-0.28,0.0
51,2016-03-24,5.6,5.6,5.6,5.6,10,6000.0,0.0,1.82,0.1,0.0
52,2016-03-25,5.6,5.6,5.6,5.6,10,6000.0,0.0,0.0,0.0,0.0
53,2016-03-28,5.6,5.6,5.6,5.6,10,6000.0,0.0,0.0,0.0,0.0
54,2016-03-29,5.6,5.6,5.6,5.6,10,6000.0,0.0,0.0,0.0,0.0
