,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2016-03-25,6.74,6.74,6.74,6.74,10,7970.0,0.0,0.0,0.0,0.01
1,2016-03-28,6.72,6.72,6.72,6.72,30,23850.0,0.0,-0.3,-0.02,0.02
2,2016-04-05,6.69,6.69,6.69,6.69,10,7920.0,0.0,-0.45,-0.03,0.01
3,2016-04-11,6.67,6.67,6.67,6.67,20,15800.0,0.0,-0.3,-0.02,0.01
4,2016-05-09,6.6,6.6,6.6,6.6,20,15660.0,0.0,-1.05,-0.07,0.01
5,2016-08-09,6.49,6.42,6.49,6.42,60,46140.0,1.06,-2.73,-0.18,0.03
6,2016-08-10,6.46,6.46,6.46,6.46,10,7690.0,0.0,0.62,0.04,0.01
7,2016-11-07,5.78,5.78,5.78,5.77,100,70070.0,0.15,-10.53,-0.68,0.06
8,2016-11-08,5.78,5.8,5.99,5.78,190,133900.0,3.63,0.35,0.02,0.11
9,2016-11-09,5.78,5.67,5.78,5.56,860,589540.0,3.79,-2.24,-0.13,0.48
10,2016-11-10,5.62,5.65,5.65,5.57,180,123320.0,1.41,-0.35,-0.02,0.1
11,2016-11-11,5.56,5.77,5.77,5.56,790,544260.0,3.72,2.12,0.12,0.44
12,2016-11-14,5.67,5.58,5.67,5.58,140,95830.0,1.56,-3.29,-0.19,0.08
13,2016-11-15,5.67,5.58,5.67,5.58,100,68550.0,1.61,0.0,0.0,0.06
14,2016-11-16,5.58,5.57,5.61,5.57,200,136290.0,0.72,-0.18,-0.01,0.11
15,2016-11-17,5.65,5.65,5.65,5.57,230,156800.0,1.44,1.44,0.08,0.13
16,2016-11-18,5.63,5.63,5.63,5.63,40,27440.0,0.0,-0.35,-0.02,0.02
17,2016-11-22,5.67,5.67,5.76,5.67,230,159170.0,1.6,0.71,0.04,0.13
18,2016-11-23,5.75,5.76,5.76,5.75,110,76840.0,0.18,1.59,0.09,0.06
19,2016-12-14,5.77,5.77,5.77,5.77,400,280000.0,0.0,0.17,0.01,0.22
20,2016-12-15,5.77,5.77,5.77,5.77,840,588000.0,0.0,0.0,0.0,0.47
21,2016-12-16,5.77,5.77,5.92,5.77,1520,1069630.0,2.6,0.0,0.0,0.85
22,2016-12-19,5.77,5.77,5.77,5.77,700,490000.0,0.0,0.0,0.0,0.39
23,2016-12-20,5.87,5.92,5.92,5.87,350,249680.0,0.87,2.6,0.15,0.2
24,2016-12-28,5.77,5.77,5.77,5.77,200,140000.0,0.0,-2.53,-0.15,0.11
