,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2015-08-12,2.12,2.12,2.12,2.12,3360,907200.0,0.0,0.0,0.0,0.81
1,2016-01-25,1.54,0.43,2.2,0.42,6820,453600.0,83.96,-79.72,-1.69,1.65
2,2016-01-26,0.37,0.37,1.54,0.37,7560,457000.0,272.09,-13.95,-0.06,1.83
3,2016-01-27,0.54,0.54,0.54,0.54,2000,160000.0,0.0,45.95,0.17,0.48
4,2016-01-28,0.87,0.87,0.87,0.87,10,1200.0,0.0,61.11,0.33,0.0
5,2016-01-29,1.12,1.12,1.12,1.12,10,1500.0,0.0,28.74,0.25,0.0
6,2016-02-01,2.37,2.37,2.37,2.37,260,78000.0,0.0,111.61,1.25,0.06
7,2016-02-04,4.04,4.04,4.04,4.04,10,5000.0,0.0,70.46,1.67,0.0
8,2016-02-05,4.04,4.04,4.04,4.04,10,5000.0,0.0,0.0,0.0,0.0
9,2016-04-01,2.79,2.79,2.79,2.79,10000,3500000.0,0.0,-30.94,-1.25,2.42
10,2016-04-05,2.79,2.79,2.79,2.79,52800,18480000.0,0.0,0.0,0.0,12.77
11,2016-04-07,5.7,5.7,5.7,4.45,6360,4450500.0,44.8,104.3,2.91,1.54
12,2016-04-08,5.7,3.33,5.7,1.52,45233,15552165.0,73.33,-41.58,-2.37,10.94
13,2016-04-11,5.7,4.41,5.7,1.54,22990,12528000.0,124.92,32.43,1.08,5.56
14,2016-04-12,5.7,5.7,5.7,5.7,25680,17976000.0,0.0,29.25,1.29,6.21
15,2016-04-13,5.7,5.7,5.7,5.7,14920,10444000.0,0.0,0.0,0.0,3.61
16,2016-04-15,5.7,5.7,5.7,5.7,1980,1386000.0,0.0,0.0,0.0,0.48
17,2016-04-18,5.7,5.7,5.7,5.7,3060,2142000.0,0.0,0.0,0.0,0.74
18,2016-04-19,5.7,5.7,5.7,5.7,1900,1330000.0,0.0,0.0,0.0,0.46
