,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,1997-06-17,1.7,1.54,1.73,1.51,162559,240469000.0,24.72,73.03,0.65,66.9
1,1997-06-18,1.51,1.47,1.54,1.47,35453,48792000.0,4.55,-4.55,-0.07,14.59
2,1997-06-19,1.48,1.47,1.54,1.47,17573,24133000.0,4.76,0.0,0.0,7.23
3,1997-06-20,1.48,1.51,1.52,1.48,18593,25612000.0,2.72,2.72,0.04,7.65
4,1997-06-23,1.55,1.55,1.58,1.5,31376,44684000.0,5.3,2.65,0.04,12.91
5,1997-06-24,1.55,1.57,1.61,1.55,29666,43834000.0,3.87,1.29,0.02,12.21
6,1997-06-25,1.58,1.54,1.58,1.52,13948,19938000.0,3.82,-1.91,-0.03,5.74
7,1997-06-26,1.54,1.52,1.54,1.51,10591,14815000.0,1.95,-1.3,-0.02,4.36
8,1997-06-27,1.52,1.49,1.53,1.47,13825,18913000.0,3.95,-1.97,-0.03,5.69
9,1997-07-02,1.49,1.48,1.54,1.4,9762,13323000.0,9.4,-0.67,-0.01,4.02
10,1997-07-03,1.48,1.42,1.49,1.41,6756,8791000.0,5.41,-4.05,-0.06,2.78
11,1997-07-04,1.42,1.4,1.44,1.39,5788,7313000.0,3.52,-1.41,-0.02,2.38
12,1997-07-07,1.4,1.3,1.41,1.3,6965,8247000.0,7.86,-7.14,-0.1,2.87
13,1997-07-08,1.28,1.32,1.33,1.25,8658,9714000.0,6.15,1.54,0.02,3.56
14,1997-07-09,1.32,1.29,1.32,1.27,5025,5683000.0,3.79,-2.27,-0.03,2.07
15,1997-07-10,1.3,1.3,1.34,1.28,6003,6868000.0,4.65,0.78,0.01,2.47
16,1997-07-11,1.28,1.37,1.37,1.28,12051,14382000.0,6.92,5.38,0.07,4.96
17,1997-07-14,1.39,1.4,1.43,1.37,12597,15840000.0,4.38,2.19,0.03,5.18
18,1997-07-15,1.4,1.38,1.4,1.36,9027,11083000.0,2.86,-1.43,-0.02,3.71
