,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2016-07-01,1.42,1.42,1.42,1.42,6500,2600000.0,0.0,0.0,0.0,1.03
1,2016-07-06,5.42,5.42,5.42,5.42,1000,1000000.0,0.0,281.69,4.0,0.16
2,2016-07-07,5.42,5.42,5.42,5.42,1000,1000000.0,0.0,0.0,0.0,0.16
3,2016-07-13,9.67,9.49,9.67,9.27,110,177620.0,7.38,75.09,4.07,0.02
4,2016-07-22,9.42,9.42,9.42,9.42,10,16000.0,0.0,-0.74,-0.07,0.0
5,2016-07-29,9.19,9.49,9.49,9.19,20,31750.0,3.18,0.74,0.07,0.0
6,2016-08-29,9.49,9.49,9.49,9.49,10,16100.0,0.0,0.0,0.0,0.0
7,2016-08-30,9.49,9.49,9.49,9.49,10,16100.0,0.0,0.0,0.0,0.0
8,2016-10-17,9.32,9.17,9.32,9.17,20,30620.0,1.58,-3.37,-0.32,0.0
9,2016-10-24,9.16,9.08,9.16,9.08,20,30240.0,0.87,-0.98,-0.09,0.0
10,2016-11-11,9.03,9.03,9.03,9.03,10,14980.0,0.0,-0.55,-0.05,0.0
11,2016-11-15,9.01,9.01,9.01,9.01,10,14960.0,0.0,-0.22,-0.02,0.0
12,2016-11-28,8.77,8.77,8.77,8.77,10,14600.0,0.0,-2.66,-0.24,0.0
13,2016-11-29,8.77,8.77,8.77,8.77,10,14600.0,0.0,0.0,0.0,0.0
14,2016-12-08,8.86,8.86,8.86,8.86,10,14730.0,0.0,1.03,0.09,0.0
15,2016-12-29,9.17,9.17,9.17,9.17,10,15200.0,0.0,3.5,0.31,0.0
16,2017-01-13,9.17,9.17,9.17,9.17,20,30400.0,0.0,0.0,0.0,0.0
17,2017-01-16,9.17,9.32,9.32,9.17,40,61020.0,1.64,1.64,0.15,0.01
18,2017-01-17,9.31,9.31,9.31,9.31,10,15400.0,0.0,-0.11,-0.01,0.0
19,2017-01-18,9.31,9.31,9.31,9.31,10,15400.0,0.0,0.0,0.0,0.0
20,2017-01-23,9.29,9.3,9.3,9.29,20,30770.0,0.11,-0.11,-0.01,0.0
21,2017-01-24,9.3,9.3,9.3,9.3,10,15390.0,0.0,0.0,0.0,0.0
22,2017-02-03,9.01,9.01,9.01,9.01,10,14950.0,0.0,-3.12,-0.29,0.0
23,2017-02-07,9.01,9.01,9.01,9.01,10,14950.0,0.0,0.0,0.0,0.0
24,2017-02-09,9.01,9.01,9.01,9.01,10,14950.0,0.0,0.0,0.0,0.0
25,2017-02-13,9.01,9.33,9.33,9.01,30,45810.0,3.55,3.55,0.32,0.0
26,2017-02-15,9.33,9.33,9.33,9.33,10,15430.0,0.0,0.0,0.0,0.0
27,2017-02-16,9.33,9.33,9.33,9.33,10,15430.0,0.0,0.0,0.0,0.0
28,2017-02-17,9.33,9.33,9.33,9.33,10,15430.0,0.0,0.0,0.0,0.0
29,2017-02-21,9.33,9.33,9.33,9.33,10,15430.0,0.0,0.0,0.0,0.0
30,2017-02-28,9.33,9.33,9.33,9.33,30,46290.0,0.0,0.0,0.0,0.0
31,2017-03-02,9.32,9.33,9.33,9.32,30,46280.0,0.11,0.0,0.0,0.0
32,2017-03-03,9.33,9.33,9.33,9.33,20,30860.0,0.0,0.0,0.0,0.0
33,2017-03-06,9.32,9.32,9.32,9.32,30,46260.0,0.0,-0.11,-0.01,0.0
34,2017-03-07,9.32,9.32,9.32,9.32,20,30840.0,0.0,0.0,0.0,0.0
35,2017-03-08,9.31,9.31,9.31,9.31,40,61630.0,0.0,-0.11,-0.01,0.01
36,2017-03-09,9.31,9.31,9.31,9.31,30,46200.0,0.0,0.0,0.0,0.0
37,2017-03-10,9.31,9.47,9.48,9.31,100,155590.0,1.83,1.72,0.16,0.02
38,2017-03-13,9.47,9.63,9.63,9.47,80,125830.0,1.69,1.69,0.16,0.01
39,2017-03-14,9.63,9.63,9.63,9.63,100,158810.0,0.0,0.0,0.0,0.02
40,2017-03-15,9.63,9.63,9.63,9.63,20,31780.0,0.0,0.0,0.0,0.0
41,2017-03-16,9.63,9.77,9.79,9.37,80,127290.0,4.36,1.45,0.14,0.01
