,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2012-12-31,1.62,1.62,1.62,1.62,300,300000.0,0.0,0.0,0.0,0.05
1,2014-12-08,1.42,1.53,1.53,1.42,50,33400.0,6.79,-5.56,-0.09,0.01
2,2015-01-21,1.61,1.61,1.61,1.61,20,14000.0,0.0,5.23,0.08,0.0
3,2015-02-05,1.61,1.61,1.61,1.61,50,35000.0,0.0,0.0,0.0,0.01
4,2015-02-06,1.61,1.65,1.68,1.61,50,35600.0,4.35,2.48,0.04,0.01
5,2015-02-09,1.68,1.68,1.68,1.68,20,14400.0,0.0,1.82,0.03,0.0
6,2015-02-10,1.79,1.79,1.79,1.79,30,22500.0,0.0,6.55,0.11,0.0
7,2015-02-13,1.9,1.9,1.9,1.9,30,23400.0,0.0,6.15,0.11,0.0
8,2015-02-26,1.98,1.98,1.98,1.98,20,16000.0,0.0,4.21,0.08,0.0
9,2015-03-04,1.93,1.93,1.93,1.93,10,7880.0,0.0,-2.53,-0.05,0.0
10,2015-03-05,1.98,1.98,1.98,1.98,20,16000.0,0.0,2.59,0.05,0.0
11,2015-03-06,1.98,1.98,1.98,1.98,30,24000.0,0.0,0.0,0.0,0.0
12,2015-04-10,4.57,7.51,13.38,4.57,30,68800.0,444.95,279.29,5.53,0.0
13,2015-04-22,6.42,6.42,6.42,6.42,10,20000.0,0.0,-14.51,-1.09,0.0
14,2015-06-18,2.07,2.07,2.07,2.07,400,320000.0,0.0,-67.76,-4.35,0.06
15,2015-06-19,2.07,2.07,2.07,2.07,400,320000.0,0.0,0.0,0.0,0.06
16,2015-06-23,5.03,4.99,5.12,4.29,533,835550.0,40.1,141.06,2.92,0.08
17,2015-06-24,4.65,3.92,4.65,3.92,290,404710.0,14.63,-21.44,-1.07,0.04
18,2015-06-25,3.92,3.92,3.92,3.92,200,260000.0,0.0,0.0,0.0,0.03
19,2015-06-26,3.92,3.92,3.92,3.92,10,13000.0,0.0,0.0,0.0,0.0
20,2015-06-29,3.92,3.68,3.92,3.68,20,25350.0,6.12,-6.12,-0.24,0.0
21,2015-07-01,3.68,3.68,3.68,3.68,30,37050.0,0.0,0.0,0.0,0.0
22,2015-07-02,3.68,3.54,3.68,3.54,80,98430.0,3.8,-3.8,-0.14,0.01
23,2015-07-03,3.55,3.55,3.55,3.55,10,12000.0,0.0,0.28,0.01,0.0
24,2015-07-06,3.33,3.22,3.44,3.19,210,234310.0,7.04,-9.3,-0.33,0.03
25,2015-07-07,3.11,3.03,3.11,3.03,50,53250.0,2.48,-5.9,-0.19,0.01
26,2015-07-08,2.84,2.86,2.86,2.8,90,90780.0,1.98,-5.61,-0.17,0.01
27,2015-07-09,2.86,2.99,2.99,2.86,240,246630.0,4.55,4.55,0.13,0.04
28,2015-07-10,2.99,2.85,3.03,2.84,190,197100.0,6.35,-4.68,-0.14,0.03
29,2015-07-15,2.85,2.85,2.85,2.85,60,60600.0,0.0,0.0,0.0,0.01
30,2015-07-17,2.85,2.85,2.85,2.85,60,60600.0,0.0,0.0,0.0,0.01
31,2015-07-20,2.83,2.83,2.83,2.83,20,20100.0,0.0,-0.7,-0.02,0.0
32,2015-07-27,2.8,2.8,2.8,2.8,20,19950.0,0.0,-1.06,-0.03,0.0
