,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2015-11-13,5.37,5.37,5.37,5.37,20,20360.0,0.0,0.0,0.0,0.0
1,2015-12-30,3.13,3.16,5.4,3.13,2430,1470750.0,42.27,-41.15,-2.21,0.32
2,2015-12-31,5.43,5.43,5.43,5.43,10,10300.0,0.0,71.84,2.27,0.0
3,2016-01-08,3.13,5.7,5.7,3.13,2010,1210800.0,47.33,4.97,0.27,0.27
4,2016-01-12,3.13,5.41,5.41,3.13,1010,610260.0,40.0,-5.09,-0.29,0.13
5,2016-05-17,3.67,3.67,3.67,3.67,3400,2380000.0,0.0,-32.16,-1.74,0.45
6,2016-05-19,3.93,3.93,3.93,3.93,200,150000.0,0.0,7.08,0.26,0.03
7,2016-07-13,3.93,3.93,3.93,3.93,1000,750000.0,0.0,0.0,0.0,0.13
8,2016-07-14,3.93,3.93,3.93,3.93,100,75000.0,0.0,0.0,0.0,0.01
9,2016-07-19,3.93,3.93,3.93,3.93,700,525000.0,0.0,0.0,0.0,0.09
10,2016-07-28,3.93,3.93,3.93,3.93,10000,7500000.0,0.0,0.0,0.0,1.33
11,2016-10-26,3.93,3.93,3.93,3.93,2000,1500000.0,0.0,0.0,0.0,0.27
12,2016-10-31,3.93,3.48,3.93,3.13,700,466500.0,20.36,-11.45,-0.45,0.09
13,2016-11-02,3.93,3.93,3.93,3.93,500,375000.0,0.0,12.93,0.45,0.07
14,2016-11-15,3.93,3.93,3.93,3.93,1000,750000.0,0.0,0.0,0.0,0.13
15,2016-11-21,3.93,3.93,3.93,3.93,1300,975000.0,0.0,0.0,0.0,0.17
16,2016-12-05,3.93,3.93,3.93,3.93,500,375000.0,0.0,0.0,0.0,0.07
17,2016-12-30,4.2,4.2,4.2,4.2,500,400000.0,0.0,6.87,0.27,0.07
18,2017-02-20,3.93,3.93,3.93,3.93,600,450000.0,0.0,-6.43,-0.27,0.08
19,2017-02-21,3.93,3.93,3.93,3.93,400,300000.0,0.0,0.0,0.0,0.05
20,2017-04-11,3.93,3.93,3.93,3.93,200,150000.0,0.0,0.0,0.0,0.03
21,2017-06-28,2.76,2.76,2.76,2.76,2000,1060000.0,0.0,-29.77,-1.17,0.27
22,2017-06-30,3.93,3.93,3.93,3.93,10,7500.0,0.0,42.39,1.17,0.0
23,2017-08-23,5.0,5.0,5.0,5.0,2500,2375000.0,0.0,27.23,1.07,0.33
24,2017-08-24,5.0,5.0,5.0,5.0,3100,2945000.0,0.0,0.0,0.0,0.41
25,2017-09-11,5.0,5.0,5.0,5.0,3000,2850000.0,0.0,0.0,0.0,0.4
26,2017-09-12,5.0,5.0,5.0,5.0,1200,1140000.0,0.0,0.0,0.0,0.16
27,2017-09-18,3.13,3.13,3.13,3.13,200,120000.0,0.0,-37.4,-1.87,0.03
28,2017-09-19,5.0,5.0,5.0,5.0,10,9500.0,0.0,59.74,1.87,0.0
29,2017-12-06,3.28,3.28,3.28,3.28,800,502400.0,0.0,-34.4,-1.72,0.11
30,2017-12-07,4.2,4.2,4.2,4.2,10,8000.0,0.0,28.05,0.92,0.0
31,2017-12-21,3.4,3.4,3.4,3.4,2000,1300000.0,0.0,-19.05,-0.8,0.27
32,2017-12-22,3.4,3.4,3.4,3.4,2000,1300000.0,0.0,0.0,0.0,0.27
33,2017-12-25,3.28,3.28,3.28,3.28,73263,46009076.0,0.0,-3.53,-0.12,9.76
34,2017-12-27,3.33,3.33,3.33,3.33,6950,4434100.0,0.0,1.52,0.05,0.93
35,2017-12-28,3.33,3.33,3.33,3.33,16450,10495100.0,0.0,0.0,0.0,2.19
36,2017-12-29,3.33,3.33,3.33,3.33,6456,4119004.0,0.0,0.0,0.0,0.86
37,2018-01-12,3.33,3.33,3.33,3.33,800,510400.0,0.0,0.0,0.0,0.11
38,2018-02-02,3.93,3.93,3.93,3.93,10,7500.0,0.0,18.02,0.6,0.0
39,2018-02-09,3.33,3.33,3.33,3.33,10,6380.0,0.0,-15.27,-0.6,0.0
40,2018-02-12,3.93,3.93,3.93,3.93,11920,8724960.0,0.0,18.02,0.6,1.59
41,2018-05-11,3.93,3.93,3.93,3.93,10,7500.0,0.0,0.0,0.0,0.0
42,2018-07-19,3.94,3.94,3.94,3.94,5000,2000000.0,0.0,0.25,0.01,0.67
43,2018-07-27,4.44,4.44,4.44,4.44,560,252000.0,0.0,12.69,0.5,0.07
44,2018-09-10,3.94,3.94,3.94,3.94,10,4000.0,0.0,-11.26,-0.5,0.0
45,2018-09-17,3.94,3.94,3.94,3.94,900,360000.0,0.0,0.0,0.0,0.12
46,2019-04-11,3.94,3.94,3.94,3.94,1122,448976.0,0.0,0.0,0.0,0.15
47,2019-06-06,3.94,3.94,3.94,3.94,9100,3585400.0,0.0,0.0,0.0,1.21
48,2019-06-21,5.3,5.3,5.3,5.3,10,5300.0,0.0,34.52,1.36,0.0
