,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2016-03-21,7.5,7.58,7.58,7.5,330,268020.0,0.0,0.0,0.0,0.12
1,2016-03-23,7.3,7.17,7.3,7.17,80,62460.0,1.72,-5.41,-0.41,0.03
2,2016-04-13,6.98,6.98,6.98,6.98,20,15160.0,0.0,-2.65,-0.19,0.01
3,2016-04-18,6.98,6.98,6.98,6.98,50,37900.0,0.0,0.0,0.0,0.02
4,2016-04-20,6.98,6.98,6.99,6.98,700,530700.0,0.14,0.0,0.0,0.26
5,2016-04-21,7.0,7.0,7.02,7.0,570,433480.0,0.29,0.29,0.02,0.22
6,2016-04-22,6.99,7.02,7.02,6.99,220,167070.0,0.43,0.29,0.02,0.08
7,2016-04-25,7.03,7.08,7.1,7.03,250,191400.0,1.0,0.85,0.06,0.09
8,2016-04-26,7.1,7.08,7.1,7.08,400,307430.0,0.28,0.0,0.0,0.15
9,2016-04-27,7.14,7.11,7.15,7.11,230,177970.0,0.56,0.42,0.03,0.09
10,2016-04-28,7.13,7.11,7.15,7.11,690,533410.0,0.56,0.0,0.0,0.26
11,2016-04-29,7.11,7.08,7.11,7.08,180,138550.0,0.42,-0.42,-0.03,0.07
12,2016-05-03,7.08,7.07,7.08,7.07,250,191920.0,0.14,-0.14,-0.01,0.09
13,2016-05-04,7.07,7.1,7.1,7.05,320,245400.0,0.71,0.42,0.03,0.12
14,2016-05-05,7.1,7.05,7.1,7.05,270,207200.0,0.7,-0.7,-0.05,0.1
15,2016-05-06,7.05,7.05,7.05,7.05,20,15300.0,0.0,0.0,0.0,0.01
16,2016-05-09,7.05,7.13,7.13,7.05,60,45980.0,1.13,1.13,0.08,0.02
17,2016-05-10,7.13,7.13,7.13,7.13,10,7730.0,0.0,0.0,0.0,0.0
18,2016-05-11,7.13,7.06,7.13,7.06,160,122630.0,0.98,-0.98,-0.07,0.06
19,2016-05-12,7.06,7.05,7.06,7.05,220,168330.0,0.14,-0.14,-0.01,0.08
20,2016-05-13,7.05,7.03,7.05,7.03,380,290360.0,0.28,-0.28,-0.02,0.14
21,2016-05-16,7.0,6.98,7.0,6.98,70,53160.0,0.28,-0.71,-0.05,0.03
22,2016-05-17,6.98,6.95,6.98,6.9,120,90550.0,1.15,-0.43,-0.03,0.05
23,2016-05-18,6.45,6.89,6.89,6.38,1580,1113870.0,7.34,-0.86,-0.06,0.6
24,2016-05-19,6.8,6.8,6.8,6.8,30,22200.0,0.0,-1.31,-0.09,0.01
25,2016-05-20,6.8,6.8,6.8,6.8,30,22200.0,0.0,0.0,0.0,0.01
26,2016-05-23,6.8,6.85,6.85,6.8,90,66910.0,0.74,0.74,0.05,0.03
27,2016-05-24,6.84,6.84,6.84,6.84,120,89280.0,0.0,-0.15,-0.01,0.05
28,2016-05-25,6.84,6.84,6.84,6.84,10,7440.0,0.0,0.0,0.0,0.0
29,2016-05-26,6.84,6.84,6.84,6.84,90,66960.0,0.0,0.0,0.0,0.03
30,2016-05-27,6.84,6.84,6.84,6.84,90,66960.0,0.0,0.0,0.0,0.03
31,2016-05-30,6.84,6.84,6.84,6.84,130,96720.0,0.0,0.0,0.0,0.05
32,2016-05-31,6.8,6.8,6.8,6.8,30,22200.0,0.0,-0.58,-0.04,0.01
33,2016-06-01,6.81,6.81,6.81,6.81,10,7410.0,0.0,0.15,0.01,0.0
34,2016-06-03,6.81,6.81,6.81,6.81,60,44460.0,0.0,0.0,0.0,0.02
35,2016-06-07,6.8,6.78,6.8,6.78,170,125650.0,0.29,-0.44,-0.03,0.06
36,2016-06-13,6.78,6.76,6.78,6.76,80,58980.0,0.29,-0.29,-0.02,0.03
37,2016-06-14,6.76,6.75,6.76,6.75,120,88260.0,0.15,-0.15,-0.01,0.05
38,2016-06-21,6.76,6.76,6.76,6.76,30,22080.0,0.0,0.15,0.01,0.01
39,2016-06-22,6.76,6.76,6.76,6.76,90,66240.0,0.0,0.0,0.0,0.03
40,2016-06-23,6.76,6.76,6.76,6.76,180,132480.0,0.0,0.0,0.0,0.07
41,2016-06-28,6.76,6.7,6.76,6.7,220,161380.0,0.89,-0.89,-0.06,0.08
42,2016-09-05,6.8,6.96,6.97,6.8,400,298390.0,2.54,3.88,0.26,0.15
43,2016-09-06,6.96,7.0,7.0,6.96,50,37880.0,0.57,0.57,0.04,0.02
44,2016-09-08,7.1,7.11,7.11,7.1,30,23110.0,0.14,1.57,0.11,0.01
45,2016-09-09,7.11,7.26,7.26,6.86,260,200130.0,5.63,2.11,0.15,0.1
46,2016-09-13,7.31,7.04,7.31,7.04,120,94380.0,3.72,-3.03,-0.22,0.05
47,2016-09-14,7.4,7.3,7.4,7.3,70,55850.0,1.42,3.69,0.26,0.03
48,2016-09-19,7.35,7.44,7.44,7.35,210,168610.0,1.23,1.92,0.14,0.08
49,2016-09-20,7.4,7.2,7.4,7.2,120,94000.0,2.69,-3.23,-0.24,0.05
50,2016-09-21,7.3,7.39,7.39,7.3,100,79180.0,1.25,2.64,0.19,0.04
51,2016-09-27,7.4,7.4,7.4,7.4,70,56000.0,0.0,0.14,0.01,0.03
52,2016-09-29,7.4,7.4,7.4,7.4,50,40000.0,0.0,0.0,0.0,0.02
53,2016-09-30,7.4,7.4,7.4,7.4,20,16000.0,0.0,0.0,0.0,0.01
54,2016-10-10,7.36,7.36,7.36,7.36,30,23880.0,0.0,-0.54,-0.04,0.01
55,2016-10-12,7.4,7.4,7.4,7.4,60,48000.0,0.0,0.54,0.04,0.02
56,2016-10-13,7.4,7.4,7.4,7.4,60,48000.0,0.0,0.0,0.0,0.02
57,2016-10-14,7.4,7.6,7.6,7.4,140,114000.0,2.7,2.7,0.2,0.05
58,2016-10-17,7.6,7.6,7.6,7.6,30,24600.0,0.0,0.0,0.0,0.01
59,2016-10-18,7.6,7.5,7.6,7.5,30,24500.0,1.32,-1.32,-0.1,0.01
60,2016-10-21,7.54,7.54,7.54,7.54,30,24420.0,0.0,0.53,0.04,0.01
61,2016-10-24,7.71,7.71,7.71,7.71,60,49860.0,0.0,2.25,0.17,0.02
62,2016-10-25,7.71,7.71,7.71,7.71,10,8310.0,0.0,0.0,0.0,0.0
63,2016-10-26,7.76,7.8,7.8,7.76,140,117280.0,0.52,1.17,0.09,0.05
64,2016-10-27,7.76,7.68,7.76,7.68,60,50000.0,1.03,-1.54,-0.12,0.02
