,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2016-01-22,4.34,3.7,4.35,3.53,1080,551020.0,0.0,0.0,0.0,0.01
1,2016-01-25,3.66,3.55,3.66,3.4,350,162910.0,7.03,-4.05,-0.15,0.0
2,2016-01-26,3.55,3.64,3.64,3.55,20,9490.0,2.54,2.54,0.09,0.0
3,2016-01-27,3.43,3.4,3.43,3.4,200,91150.0,0.82,-6.59,-0.24,0.0
4,2016-01-28,3.45,3.45,3.45,3.45,30,13800.0,0.0,1.47,0.05,0.0
5,2016-01-29,3.5,3.5,3.5,3.5,80,37200.0,0.0,1.45,0.05,0.0
6,2016-02-01,3.53,3.53,3.53,3.53,20,9360.0,0.0,0.86,0.03,0.0
7,2016-02-02,3.52,3.52,3.53,3.52,110,51380.0,0.28,-0.28,-0.01,0.0
8,2016-02-03,3.53,3.53,3.53,3.53,20,9360.0,0.0,0.28,0.01,0.0
9,2016-02-04,3.53,3.54,3.55,3.53,120,56260.0,0.57,0.28,0.01,0.0
10,2016-02-05,3.53,3.95,3.95,3.53,3080,1478160.0,11.86,11.58,0.41,0.03
11,2016-02-15,3.93,3.99,4.0,3.93,470,240110.0,1.77,1.01,0.04,0.0
12,2016-02-16,3.96,3.95,4.01,3.73,1170,588450.0,7.02,-1.0,-0.04,0.01
13,2016-02-17,3.93,3.96,3.98,3.93,260,132570.0,1.27,0.25,0.01,0.0
14,2016-02-18,3.96,3.98,3.98,3.96,120,61380.0,0.51,0.51,0.02,0.0
15,2016-02-19,3.94,3.94,3.94,3.94,10,5090.0,0.0,-1.01,-0.04,0.0
16,2016-02-22,3.91,3.97,4.0,3.91,470,239460.0,2.28,0.76,0.03,0.0
17,2016-02-23,3.88,3.97,3.97,3.88,630,320350.0,2.27,0.0,0.0,0.01
18,2016-02-24,3.93,3.99,3.99,3.93,850,434030.0,1.51,0.5,0.02,0.01
19,2016-02-25,3.96,3.96,3.96,3.96,10,5110.0,0.0,-0.75,-0.03,0.0
20,2016-02-26,3.92,3.92,3.92,3.92,10,5070.0,0.0,-1.01,-0.04,0.0
21,2016-02-29,3.72,3.71,3.72,3.7,110,53420.0,0.51,-5.36,-0.21,0.0
22,2016-03-01,3.74,3.74,3.74,3.74,10,4890.0,0.0,0.81,0.03,0.0
23,2016-03-02,3.74,3.74,3.74,3.74,20,9780.0,0.0,0.0,0.0,0.0
24,2016-03-03,3.73,3.73,3.73,3.73,10,4880.0,0.0,-0.27,-0.01,0.0
25,2016-03-04,3.72,3.72,3.72,3.72,80,38960.0,0.0,-0.27,-0.01,0.0
26,2016-03-07,3.72,3.72,3.72,3.72,10,4870.0,0.0,0.0,0.0,0.0
27,2016-03-08,3.7,3.7,3.7,3.7,10,4850.0,0.0,-0.54,-0.02,0.0
28,2016-03-09,3.69,3.69,3.69,3.69,10,4840.0,0.0,-0.27,-0.01,0.0
29,2016-03-10,3.68,3.68,3.68,3.68,20,9660.0,0.0,-0.27,-0.01,0.0
30,2016-03-11,3.67,3.67,3.67,3.67,10,4820.0,0.0,-0.27,-0.01,0.0
31,2016-03-14,3.66,3.66,3.66,3.65,90,43250.0,0.27,-0.27,-0.01,0.0
32,2016-03-15,3.66,3.66,3.66,3.66,10,4810.0,0.0,0.0,0.0,0.0
33,2016-03-16,3.65,3.65,3.65,3.65,120,57600.0,0.0,-0.27,-0.01,0.0
34,2016-03-17,3.65,3.63,3.65,3.63,150,71890.0,0.55,-0.55,-0.02,0.0
35,2016-03-18,3.62,3.58,3.62,3.58,160,76100.0,1.1,-1.38,-0.05,0.0
